Artist and Title,Streams,Daily,streams,Occurrence,Artist,title
benny blanco - Bad Decisions,279521194,59234.0,279521194,0,benny blanco,Bad Decisions
Lana Del Rey - Salvatore,279464921,360472.0,279464921,0,Lana Del Rey,Salvatore
"Metro Boomin - Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da",279290381,138426.0,279290381,0,Metro Boomin,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da"
NIKI - Take A Chance With Me,279253931,467778.0,279253931,0,NIKI,Take A Chance With Me
Manuel Turizo - DE LUNES A LUNES,279247507,118338.0,279247507,0,Manuel Turizo,DE LUNES A LUNES
5 Seconds of Summer - Lie To Me,279230643,18803.0,279230643,0,5 Seconds of Summer,Lie To Me
Nelly - Lil Bit,279226729,91018.0,279226729,0,Nelly,Lil Bit
KALEO - All the Pretty Girls,279171171,85494.0,279171171,0,KALEO,All the Pretty Girls
Blondie - Heart Of Glass,279169580,74936.0,279169580,0,Blondie,Heart Of Glass
Feid - PORFA,279078031,47517.0,279078031,1,Feid,PORFA
Drake - Not You Too,279077868,333614.0,279077868,0,Drake,Not You Too
Drake - Doing It Wrong,278946058,130440.0,278946058,0,Drake,Doing It Wrong
ZZ Top - Gimme All Your Lovin',278903438,120626.0,278903438,0,ZZ Top,Gimme All Your Lovin'
ZAYN - LIKE I WOULD,278834628,30750.0,278834628,0,ZAYN,LIKE I WOULD
Nickelback - Savin' Me,278813278,223114.0,278813278,0,Nickelback,Savin' Me
Nicki Minaj - Va Va Voom,278794671,180390.0,278794671,0,Nicki Minaj,Va Va Voom
Mœnia - Ni Tú Ni Nadie,278782126,118447.0,278782126,0,Mœnia,Ni Tú Ni Nadie
Lagum - Deixa,278751395,68303.0,278751395,0,Lagum,Deixa
Kygo - What's Love Got to Do with It,278736550,89623.0,278736550,0,Kygo,What's Love Got to Do with It
Shakira - Rabiosa,278730679,158856.0,278730679,0,Shakira,Rabiosa
Mariah Carey - Touch My Body,278706971,185744.0,278706971,0,Mariah Carey,Touch My Body
Disturbed - Indestructible,278693977,103786.0,278693977,0,Disturbed,Indestructible
Metallica - Seek & Destroy (Remastered),278655224,203959.0,278655224,0,Metallica,Seek & Destroy (Remastered)
Bea Miller - like that,278631582,56421.0,278631582,0,Bea Miller,like that
UB40 - (I Can't Help) Falling In Love With You,278598630,144935.0,278598630,0,UB40,(I Can't Help) Falling In Love With You
Noah Cyrus - July,278570140,91972.0,278570140,1,Noah Cyrus,July
Roy Orbison - You Got It,278532224,121607.0,278532224,0,Roy Orbison,You Got It
Calum Scott - You Are The Reason,278511719,81087.0,278511719,1,Calum Scott,You Are The Reason
Marcy Playground - Sex & Candy,278484462,141403.0,278484462,0,Marcy Playground,Sex & Candy
Yoke Lore - Beige,278462154,95689.0,278462154,0,Yoke Lore,Beige
Cali Y El Dandee - Nada,278399262,45695.0,278399262,0,Cali Y El Dandee,Nada
Foreigner - Cold as Ice,278344214,127380.0,278344214,0,Foreigner,Cold as Ice
BTS - Make It Right,278285949,40895.0,278285949,1,BTS,Make It Right
The Black Keys - Tighten Up,278285066,108507.0,278285066,0,The Black Keys,Tighten Up
Metro Boomin - No Complaints,278283695,65702.0,278283695,0,Metro Boomin,No Complaints
The Kinks - Lola (2020 Stereo Remaster),278277637,75305.0,278277637,0,The Kinks,Lola (2020 Stereo Remaster)
A Boogie Wit da Hoodie - Demons and Angels,277984185,59802.0,277984185,0,A Boogie Wit da Hoodie,Demons and Angels
Roar - Christmas Kids,277982327,166920.0,277982327,0,Roar,Christmas Kids
Zach Bryan - From Austin,277901175,144227.0,277901175,0,Zach Bryan,From Austin
Cartel De Santa - Burbujas de Cristal,277894895,197345.0,277894895,0,Cartel De Santa,Burbujas de Cristal
Jordan Davis - Take It From Me,277877971,78016.0,277877971,0,Jordan Davis,Take It From Me
Beyoncé - Diva,277864509,659224.0,277864509,0,Beyoncé,Diva
KISS - Detroit Rock City,277861244,110451.0,277861244,0,KISS,Detroit Rock City
Salt-N-Pepa - Shoop,277761724,132887.0,277761724,0,Salt-N-Pepa,Shoop
Milo j - M.A.I,277758911,349789.0,277758911,0,Milo j,M.A.I
Kanye West - Champion,277724206,177315.0,277724206,0,Kanye West,Champion
KSLV Noh - Disaster,277713096,47822.0,277713096,0,KSLV Noh,Disaster
Alex Rose - Darte Remix,277690173,187347.0,277690173,0,Alex Rose,Darte Remix
Travis Scott - HOUSTONFORNICATION,277688114,78193.0,277688114,0,Travis Scott,HOUSTONFORNICATION
Nicky Jam - En La Cama,277644675,187559.0,277644675,0,Nicky Jam,En La Cama
Rauw Alejandro - Aquel Nap ZzZz,277618567,149251.0,277618567,0,Rauw Alejandro,Aquel Nap ZzZz
Grupo Marca Registrada - El Doctor,277601575,296486.0,277601575,0,Grupo Marca Registrada,El Doctor
Sech - Sal y Perrea,277597024,37222.0,277597024,0,Sech,Sal y Perrea
Avenged Sevenfold - Bat Country,277566962,139511.0,277566962,0,Avenged Sevenfold,Bat Country
USHER - You Make Me Wanna...,277525171,103195.0,277525171,0,USHER,You Make Me Wanna...
Feid - Niña Bonita,277506331,90743.0,277506331,0,Feid,Niña Bonita
Seether - Remedy,277487487,142627.0,277487487,0,Seether,Remedy
Natalia Lafourcade - Nunca Es Suficiente,277472517,129248.0,277472517,0,Natalia Lafourcade,Nunca Es Suficiente
Feid - SI TÚ SUPIERAS,277413298,210911.0,277413298,0,Feid,SI TÚ SUPIERAS
The Red Clay Strays - Wondering Why,277410225,625565.0,277410225,0,The Red Clay Strays,Wondering Why
aespa - Supernova,277381987,433247.0,277381987,0,aespa,Supernova
Peso Pluma - El Belicon,277376505,65307.0,277376505,0,Peso Pluma,El Belicon
Roddy Ricch - late at night,277327901,61816.0,277327901,0,Roddy Ricch,late at night
Chezile - Beanie,277324544,1277796.0,277324544,0,Chezile,Beanie
NLE Choppa - Shotta Flow,277303071,63176.0,277303071,1,NLE Choppa,Shotta Flow
Travis Scott - STOP TRYING TO BE GOD,277254392,77720.0,277254392,0,Travis Scott,STOP TRYING TO BE GOD
Axwell /\ Ingrosso - Dreamer,277225330,50228.0,277225330,0,Axwell /\ Ingrosso,Dreamer
The Avener - Fade Out Lines,277097023,124820.0,277097023,0,The Avener,Fade Out Lines
Andy Grammer - Keep Your Head Up,276911963,105671.0,276911963,0,Andy Grammer,Keep Your Head Up
Christina Perri - you are my sunshine,276900455,360724.0,276900455,0,Christina Perri,you are my sunshine
Nardo Wick - Who Want Smoke??,276879376,91308.0,276879376,0,Nardo Wick,Who Want Smoke??
MC Kevin o Chris - Faz um Vuk Vuk (Teto Espelhado),276867202,118486.0,276867202,0,MC Kevin o Chris,Faz um Vuk Vuk (Teto Espelhado)
George Ezra - Barcelona,276720637,48979.0,276720637,0,George Ezra,Barcelona
Twenty One Pilots - Jumpsuit,276678742,87658.0,276678742,0,Twenty One Pilots,Jumpsuit
Los Enanitos Verdes - Luz De Dia,276528488,275963.0,276528488,0,Los Enanitos Verdes,Luz De Dia
George Strait - Amarillo By Morning,276473816,182054.0,276473816,0,George Strait,Amarillo By Morning
Rocío Dúrcal - La Gata Bajo la Lluvia,276441194,137968.0,276441194,0,Rocío Dúrcal,La Gata Bajo la Lluvia
Ricardo Arjona - El Problema,276406352,178412.0,276406352,0,Ricardo Arjona,El Problema
Israel Kamakawiwo'ole - Somewhere Over The Rainbow_What A Wonderful World,276347727,119156.0,276347727,0,Israel Kamakawiwo'ole,Somewhere Over The Rainbow_What A Wonderful World
Opus - Live Is Life,276301641,135330.0,276301641,0,Opus,Live Is Life
T.I. - Dead And Gone,276271263,164249.0,276271263,0,T.I.,Dead And Gone
Neil Young - Harvest Moon,276124380,146778.0,276124380,0,Neil Young,Harvest Moon
Niall Horan - Heaven,276112541,173805.0,276112541,0,Niall Horan,Heaven
Lorde - Buzzcut Season,276078817,131402.0,276078817,0,Lorde,Buzzcut Season
Daniel Caesar - Superpowers,276070133,709933.0,276070133,0,Daniel Caesar,Superpowers
Milly - No Te Enamores,275980224,36674.0,275980224,0,Milly,No Te Enamores
Post Malone - Same Bitches,275954253,30000.0,275954253,0,Post Malone,Same Bitches
keshi - UNDERSTAND,275934193,269478.0,275934193,0,keshi,UNDERSTAND
Piso 21 - Besándote,275929655,42866.0,275929655,0,Piso 21,Besándote
Melanie Martinez - Cry Baby,275889092,94916.0,275889092,0,Melanie Martinez,Cry Baby
Tito Nieves - Fabricando Fantasías,275882508,154858.0,275882508,0,Tito Nieves,Fabricando Fantasías
Cody Johnson - Me and My Kind,275859982,145049.0,275859982,0,Cody Johnson,Me and My Kind
Daft Punk - Something About Us,275848232,135787.0,275848232,0,Daft Punk,Something About Us
Nelly - Country Grammar (Hot Shit),275847960,106365.0,275847960,0,Nelly,Country Grammar (Hot Shit)
Lil Baby - Ready,275751423,121922.0,275751423,0,Lil Baby,Ready
CURSEDEVIL - TUCA DONKA,275677674,186023.0,275677674,0,CURSEDEVIL,TUCA DONKA
Bad Bunny - Chambea,275671963,76735.0,275671963,0,Bad Bunny,Chambea
Marília Mendonça - Graveto,275654484,66687.0,275654484,0,Marília Mendonça,Graveto
Maggie Rogers - Alaska,275651055,117149.0,275651055,0,Maggie Rogers,Alaska
Duki - GIVENCHY,275363288,141638.0,275363288,0,Duki,GIVENCHY
Arthur Nery - Pagsamo,275312735,286997.0,275312735,0,Arthur Nery,Pagsamo
Kanye West - Everything I Am,275299731,228847.0,275299731,0,Kanye West,Everything I Am
Jeezy - Put On,275289227,96816.0,275289227,0,Jeezy,Put On
P!nk - Get the Party Started,275228285,115542.0,275228285,0,P!nk,Get the Party Started
A Boogie Wit da Hoodie - Startender,275222516,30783.0,275222516,0,A Boogie Wit da Hoodie,Startender
Lifehouse - Hanging By A Moment,275191669,157318.0,275191669,0,Lifehouse,Hanging By A Moment
"J Alvarez - Sexo, Sudor y Calor",275129704,174686.0,275129704,0,J Alvarez,"Sexo, Sudor y Calor"
"Ñejo & Dalmata - Sexo, Sudor & Calor",275129704,174686.0,275129704,0,Ñejo & Dalmata,"Sexo, Sudor & Calor"
Zé Neto & Cristiano - Largado Às Traças,275046652,120292.0,275046652,0,Zé Neto & Cristiano,Largado Às Traças
Alan Menken - I Won't Say (I'm In Love),275004347,107448.0,275004347,0,Alan Menken,I Won't Say (I'm In Love)
Polo G - Heartless,274980931,70921.0,274980931,0,Polo G,Heartless
TWICE - YES or YES,274872807,103322.0,274872807,0,TWICE,YES or YES
The Weeknd - Tell Your Friends,274871914,69823.0,274871914,0,The Weeknd,Tell Your Friends
Noah Kahan - Northern Attitude,274869371,373739.0,274869371,0,Noah Kahan,Northern Attitude
Matheus & Kauan - Vou Ter Que Superar,274802169,157881.0,274802169,0,Matheus & Kauan,Vou Ter Que Superar
A Day To Remember - If It Means A Lot To You,274789935,90748.0,274789935,0,A Day To Remember,If It Means A Lot To You
Sade - By Your Side,274781662,145173.0,274781662,0,Sade,By Your Side
50 Cent - Ayo Technology,274753070,199456.0,274753070,0,50 Cent,Ayo Technology
Gigolo Y La Exce - Sexto Sentido,274749152,81939.0,274749152,0,Gigolo Y La Exce,Sexto Sentido
La Santa Grifa - Tocame,274612976,263866.0,274612976,0,La Santa Grifa,Tocame
BTS - My Time,274586873,56532.0,274586873,0,BTS,My Time
Jonas Brothers - Burnin' Up,274568477,93231.0,274568477,0,Jonas Brothers,Burnin' Up
Europe - Carrie,274557928,120931.0,274557928,0,Europe,Carrie
Lil Tjay - Brothers,274532728,50073.0,274532728,0,Lil Tjay,Brothers
Sia - Bird Set Free,274525429,76248.0,274525429,0,Sia,Bird Set Free
Patrick Hernandez - Born to Be Alive,274461887,203324.0,274461887,0,Patrick Hernandez,Born to Be Alive
K-391 - Play,274405242,81352.0,274405242,0,K-391,Play
Black Gryph0n - Insane,274399947,226893.0,274399947,0,Black Gryph0n,Insane
Jhené Aiko - B.S.,274305128,91299.0,274305128,0,Jhené Aiko,B.S.
Molotov - Gimme Tha Power,274286372,137299.0,274286372,0,Molotov,Gimme Tha Power
Twenty One Pilots - Migraine,274267287,84399.0,274267287,0,Twenty One Pilots,Migraine
Brian McKnight - Back At One,274216972,100836.0,274216972,0,Brian McKnight,Back At One
Royal Blood - Figure It Out,274202585,73554.0,274202585,0,Royal Blood,Figure It Out
Marília Mendonça - Bebi Liguei,274043894,56676.0,274043894,0,Marília Mendonça,Bebi Liguei
aespa - Black Mamba,274011431,123033.0,274011431,0,aespa,Black Mamba
The Offspring - Want You Bad,273979706,176689.0,273979706,0,The Offspring,Want You Bad
Coldplay - Let Somebody Go,273964653,84070.0,273964653,0,Coldplay,Let Somebody Go
Otis Redding - Stand by Me,273871664,51828.0,273871664,0,Otis Redding,Stand by Me
Wiz Khalifa - So High,273850303,87796.0,273850303,0,Wiz Khalifa,So High
Bad Bunny - Dime Si Te Acuerdas,273805513,131759.0,273805513,0,Bad Bunny,Dime Si Te Acuerdas
XXXTENTACION - Ex Bitch,273774851,105013.0,273774851,0,XXXTENTACION,Ex Bitch
Ariana Grande - Last Christmas,273769311,13665.0,273769311,0,Ariana Grande,Last Christmas
blink-182 - The Rock Show,273653339,105752.0,273653339,0,blink-182,The Rock Show
Josh Meloy - Porch Light,273612672,311644.0,273612672,0,Josh Meloy,Porch Light
BTS - Blue & Grey,273498073,47593.0,273498073,0,BTS,Blue & Grey
Farruko - Krippy Kush,273482485,49823.0,273482485,0,Farruko,Krippy Kush
AP Dhillon - TERE TE,273477038,131547.0,273477038,0,AP Dhillon,TERE TE
Billy Joel - My Life,273471366,172498.0,273471366,0,Billy Joel,My Life
Sebastian Yatra - Runaway,273438155,27997.0,273438155,0,Sebastian Yatra,Runaway
Steely Dan - Do It Again,273379642,179439.0,273379642,0,Steely Dan,Do It Again
Internet Money - Blastoff,273361688,84106.0,273361688,0,Internet Money,Blastoff
Emilia - como si no importara,273352430,105914.0,273352430,0,Emilia,como si no importara
Chicago - Hard to Say I'm Sorry / Get Away,273301475,290429.0,273301475,0,Chicago,Hard to Say I'm Sorry / Get Away
Bad Bunny - 25/8,273286571,156316.0,273286571,0,Bad Bunny,25/8
Odetari - GMFU (w/ 6arelyhuman),273267198,186079.0,273267198,0,Odetari,GMFU (w/ 6arelyhuman)
Bad Bunny - El Apagón,273189744,97219.0,273189744,0,Bad Bunny,El Apagón
Felipe Araújo - Atrasadinha,273155465,50896.0,273155465,0,Felipe Araújo,Atrasadinha
Tito Double P - LINDA,273147006,878152.0,273147006,0,Tito Double P,LINDA
Becky G - FULANITO,273089855,52705.0,273089855,0,Becky G,FULANITO
Eros Ramazzotti - La Cosa Mas Bella,273026004,141002.0,273026004,0,Eros Ramazzotti,La Cosa Mas Bella
Bellakath - Reggaeton Champagne,272990697,131170.0,272990697,0,Bellakath,Reggaeton Champagne
Lil Dicky - $ave Dat Money,272943418,31365.0,272943418,0,Lil Dicky,$ave Dat Money
James TW - You & Me,272841260,42064.0,272841260,0,James TW,You & Me
Young Miko - offline,272677171,247797.0,272677171,0,Young Miko,offline
Sage The Gemini - Now and Later,272653315,14638.0,272653315,0,Sage The Gemini,Now and Later
Rammstein - Ich will,272606933,138911.0,272606933,0,Rammstein,Ich will
6ix9ine - GOTTI,272363767,70585.0,272363767,0,6ix9ine,GOTTI
KC & The Sunshine Band - Give It Up,272315965,115538.0,272315965,0,KC & The Sunshine Band,Give It Up
BOL4 - Some,272267137,81062.0,272267137,0,BOL4,Some
Jessie Murph - Wild Ones,272234803,208786.0,272234803,0,Jessie Murph,Wild Ones
Manuel Turizo - Sola,272153110,26678.0,272153110,0,Manuel Turizo,Sola
Galantis - Love on Me,272131065,31460.0,272131065,0,Galantis,Love on Me
"Sevdaliza - Ride Or Die, Pt. 2",272096664,710342.0,272096664,0,Sevdaliza,"Ride Or Die, Pt. 2"
Zac Brown Band - Homegrown,272094062,83549.0,272094062,0,Zac Brown Band,Homegrown
OMI - Hula Hoop,272092429,32908.0,272092429,0,OMI,Hula Hoop
Conan Gray - The Cut That Always Bleeds,272044585,1332442.0,272044585,0,Conan Gray,The Cut That Always Bleeds
BTS - Boy In Luv,271971777,98588.0,271971777,0,BTS,Boy In Luv
Darshan Raval - Mahiye Jinna Sohna,271905438,161277.0,271905438,0,Darshan Raval,Mahiye Jinna Sohna
Key Glock - Russian Cream,271890450,126473.0,271890450,0,Key Glock,Russian Cream
Alan Walker - Tired,271869358,36565.0,271869358,0,Alan Walker,Tired
Billy Ocean - Love Really Hurts Without You,271867581,107794.0,271867581,0,Billy Ocean,Love Really Hurts Without You
Alan Walker - Sweet Dreams,271831969,84701.0,271831969,0,Alan Walker,Sweet Dreams
ScHoolboy Q - Hands on the Wheel,271775261,100088.0,271775261,0,ScHoolboy Q,Hands on the Wheel
"Luke Combs - 1, 2 Many",271749755,126008.0,271749755,0,Luke Combs,"1, 2 Many"
"Ha*Ash - Perdón, Perdón",271703355,150505.0,271703355,0,Ha*Ash,"Perdón, Perdón"
Carin Leon - Ni Me Debes Ni Te Debo,271624128,286735.0,271624128,0,Carin Leon,Ni Me Debes Ni Te Debo
My Chemical Romance - Cancer,271605080,183329.0,271605080,0,My Chemical Romance,Cancer
Nat King Cole - Deck The Hall,271580799,4407.0,271580799,0,Nat King Cole,Deck The Hall
Junior H - TRES BOTELLAS,271549818,373584.0,271549818,0,Junior H,TRES BOTELLAS
Coldplay - Charlie Brown,271456686,128925.0,271456686,0,Coldplay,Charlie Brown
Michael Jackson - Dirty Diana,271448754,147413.0,271448754,0,Michael Jackson,Dirty Diana
Stray Kids - Back Door,271436137,103469.0,271436137,0,Stray Kids,Back Door
Phantogram - Black Out Days,271388537,94632.0,271388537,1,Phantogram,Black Out Days
Logic - Everybody,271382738,27372.0,271382738,0,Logic,Everybody
James Blunt - Bonfire Heart,271358335,138776.0,271358335,0,James Blunt,Bonfire Heart
Junior H - PIÉNSALO,271357849,802460.0,271357849,0,Junior H,PIÉNSALO
Los Elegantes de Jerez - Tú,271339180,83194.0,271339180,0,Los Elegantes de Jerez,Tú
Prince Royce - Rechazame,271329796,189955.0,271329796,0,Prince Royce,Rechazame
Alice In Chains - Rooster (2022 Remaster),271268787,245533.0,271268787,0,Alice In Chains,Rooster (2022 Remaster)
Sister Sledge - We Are Family,271245147,82372.0,271245147,0,Sister Sledge,We Are Family
Adele - Remedy,271150311,65827.0,271150311,0,Adele,Remedy
King Gnu - SPECIALZ,271121948,216317.0,271121948,0,King Gnu,SPECIALZ
Juice WRLD - Cigarettes,271120086,121069.0,271120086,0,Juice WRLD,Cigarettes
Old Dominion - Written in the Sand,271062893,34558.0,271062893,0,Old Dominion,Written in the Sand
Leah Kate - 10 Things I Hate About You,271012161,134335.0,271012161,0,Leah Kate,10 Things I Hate About You
Bad Bunny - TE DESEO LO MEJOR,270911165,89405.0,270911165,0,Bad Bunny,TE DESEO LO MEJOR
KHEA - Ayer Me Llamó Mi Ex,270812120,124229.0,270812120,0,KHEA,Ayer Me Llamó Mi Ex
Wisin & Yandel - Pam Pam,270798773,191218.0,270798773,0,Wisin & Yandel,Pam Pam
DJ Khaled - For Free,270792638,45612.0,270792638,0,DJ Khaled,For Free
Steppenwolf - Magic Carpet Ride,270789665,77422.0,270789665,0,Steppenwolf,Magic Carpet Ride
LMFAO - Shots,270776530,104867.0,270776530,0,LMFAO,Shots
OFFICIAL HIGE DANDISM - Pretender,270741038,104882.0,270741038,0,OFFICIAL HIGE DANDISM,Pretender
Calvin Harris - By Your Side,270725620,58791.0,270725620,0,Calvin Harris,By Your Side
The Weeknd - Rockin’,270720774,45304.0,270720774,0,The Weeknd,Rockin’
Bhad Bhabie - Gucci Flip Flops,270611538,205222.0,270611538,0,Bhad Bhabie,Gucci Flip Flops
Tiffany - I Think We're Alone Now,270569633,123962.0,270569633,0,Tiffany,I Think We're Alone Now
Olivia Rodrigo - the grudge,270518782,315093.0,270518782,0,Olivia Rodrigo,the grudge
Ludovico Einaudi - Una Mattina,270492473,142506.0,270492473,0,Ludovico Einaudi,Una Mattina
Zedd - Good Thing,270477533,45287.0,270477533,0,Zedd,Good Thing
Don Toliver - NEW DROP,270466298,906866.0,270466298,0,Don Toliver,NEW DROP
Ariana Grande - 34+35 Remix,270440869,63778.0,270440869,0,Ariana Grande,34+35 Remix
Eric Bellinger - G.O.A.T.,270379877,85577.0,270379877,0,Eric Bellinger,G.O.A.T.
Don Omar - Taboo,270354469,385836.0,270354469,0,Don Omar,Taboo
Lil Uzi Vert - Dark Queen,270335874,37428.0,270335874,0,Lil Uzi Vert,Dark Queen
Zerb - Addicted,270265292,456701.0,270265292,0,Zerb,Addicted
Omah Lay - soso,270148295,337073.0,270148295,0,Omah Lay,soso
Arctic Monkeys - Brianstorm,270065052,102845.0,270065052,0,Arctic Monkeys,Brianstorm
Katy Perry - E.T.,270062732,136197.0,270062732,1,Katy Perry,E.T.
BTS - Film out,270059877,52042.0,270059877,0,BTS,Film out
Kelly Rowland - Motivation,270020013,154577.0,270020013,0,Kelly Rowland,Motivation
LE SSERAFIM - UNFORGIVEN,270000566,133088.0,270000566,0,LE SSERAFIM,UNFORGIVEN
Charli xcx - Speed Drive (From Barbie The Album),269998384,136385.0,269998384,0,Charli xcx,Speed Drive (From Barbie The Album)
NewJeans - Cookie,269996973,126101.0,269996973,0,NewJeans,Cookie
